chr.x	starts	end	DAY0	DAY4	DIFF	label	AB_chr	AB_starts	AB_ends	DAY0_AB	DAY4_AB	chr.y	RE_starts	RE_ends	gene	log2FoldChange	padj	DAY0_Ets1	DAY4_Ets1	DAY0_p300	DAY4_p300	DAY0_ATAC	DAY4_ATAC	Ets1_FC	p300_FC	ATAC_FC	st	RE_len	cate	comp
chr12	3800000	3900000	-0.01250901556	0.01348240399	0.02599141955	chr12 3800000 3900000	chr12	3800000	3900000	-0.01250901556	0.01348240399	chr12	3805007	3807007	Dnmt3a	1.11357449482337	1.48629361243942e-143	8	2	3	2	122	126	-3	-1.33333333333333	1.03252032520325	+	2000	PROMOTER	BtoA
chr12	3800000	3900000	-0.01250901556	0.01348240399	0.02599141955	chr12 3800000 3900000	chr12	3800000	3900000	-0.01250901556	0.01348240399	chr12	3861244	3863244	Dnmt3aos	1.12400477899876	0.789077180036961	4	1	2	3	15	24	-2.5	1.33333333333333	1.5625	+	2000	PROMOTER	BtoA
chr12	3900000	4000000	-0.01250901556	0.01348240399	0.02599141955	chr12 3900000 4000000	chr12	3900000	4000000	-0.01250901556	0.01348240399	chr12	3953951	3955951	Pomc	NA	NA	1	0	2	2	16	16	-2	0	0	+	2000	PROMOTER	BtoA
chr12	4000000	4100000	-0.01250901556	0.01348240399	0.02599141955	chr12 4000000 4100000	chr12	4000000	4100000	-0.01250901556	0.01348240399	chr12	4037915	4039915	Efr3b	-0.582906400622088	0.1339506840764	7	2	2	4	45	69	-2.66666666666667	1.66666666666667	1.52173913043478	+	2000	PROMOTER	BtoA
chr12	4000000	4100000	-0.01250901556	0.01348240399	0.02599141955	chr12 4000000 4100000	chr12	4000000	4100000	-0.01250901556	0.01348240399	chr12	4081583	4083583	Dnajc27	-0.444317030911751	3.40746758565804e-07	4	3	1	1	314	297	-1.25	0	-1.05704697986577	+	2000	PROMOTER	BtoA
chr12	4100000	4200000	-0.01250901556	0.01348240399	0.02599141955	chr12 4100000 4200000	chr12	4100000	4200000	-0.01250901556	0.01348240399	chr12	4132103	4134103	Adcy3	-0.0911908206962096	0.0845879235405637	2	2	2	4	207	172	0	1.66666666666667	-1.20231213872832	+	2000	PROMOTER	BtoA
chr12	4200000	4300000	-0.01250901556	0.01348240399	0.02599141955	chr12 4200000 4300000	chr12	4200000	4300000	-0.01250901556	0.01348240399	chr12	4233027	4235027	Ptrhd1	0.310611632985506	0.0254029820481963	3	3	4	3	600	581	0	-1.25	-1.03264604810997	+	2000	PROMOTER	BtoA
chr12	4200000	4300000	-0.01250901556	0.01348240399	0.02599141955	chr12 4200000 4300000	chr12	4200000	4300000	-0.01250901556	0.01348240399	chr12	4233294	4235294	Cenpo	-0.453981728974101	2.30841603499156e-06	3	3	2	4	636	665	0	1.66666666666667	1.04552590266876	+	2000	PROMOTER	BtoA
chr12	4400000	4500000	-0.01250901556	0.01348240399	0.02599141955	chr12 4400000 4500000	chr12	4400000	4500000	-0.01250901556	0.01348240399	chr12	4476182	4478182	Ncoa1	-0.132715497678473	0.090323506260428	1	3	3	2	96	67	2	-1.33333333333333	-1.42647058823529	+	2000	PROMOTER	BtoA
chr12	4500000	4600000	-0.01250901556	0.01348240399	0.02599141955	chr12 4500000 4600000	chr12	4500000	4600000	-0.01250901556	0.01348240399	chr12	4591638	4593638	Itsn2	0.0903899839909353	0.061145756616619	7	4	2	1	149	91	-1.6	-1.5	-1.6304347826087	+	2000	PROMOTER	BtoA
chr12	4700000	4800000	-0.01250901556	0.01348240399	0.02599141955	chr12 4700000 4800000	chr12	4700000	4800000	-0.01250901556	0.01348240399	chr12	4768267	4770267	Fam228b	-0.307382253215419	0.540210922975176	1	2	1	2	196	269	1.5	1.5	1.37055837563452	+	2000	PROMOTER	BtoA
chr12	4700000	4800000	-0.01250901556	0.01348240399	0.02599141955	chr12 4700000 4800000	chr12	4700000	4800000	-0.01250901556	0.01348240399	chr12	4768022	4770022	Pfn4	-0.672534195555961	0.0677491111534584	0	3	1	2	194	270	4	1.5	1.38974358974359	+	2000	PROMOTER	BtoA
chr12	4800000	4900000	-0.01250901556	0.01348240399	0.02599141955	chr12 4800000 4900000	chr12	4800000	4900000	-0.01250901556	0.01348240399	chr12	4842303	4844303	Wdcp	0.352460490751419	0.0240363828111684	7	3	0	1	168	126	-2	2	-1.33070866141732	+	2000	PROMOTER	BtoA
chr12	4800000	4900000	-0.01250901556	0.01348240399	0.02599141955	chr12 4800000 4900000	chr12	4800000	4900000	-0.01250901556	0.01348240399	chr12	4840591	4842591	Fkbp1b	0.477326211117885	0.00833782352149768	2	3	1	4	78	89	1.33333333333333	2.5	1.13924050632911	+	2000	PROMOTER	BtoA
chr12	4800000	4900000	-0.01250901556	0.01348240399	0.02599141955	chr12 4800000 4900000	chr12	4800000	4900000	-0.01250901556	0.01348240399	chr12	4873359	4875359	Mfsd2b	1.10117977237985	0.0322264588905232	6	4	3	1	37	50	-1.4	-2	1.34210526315789	+	2000	PROMOTER	BtoA
chr12	4800000	4900000	-0.01250901556	0.01348240399	0.02599141955	chr12 4800000 4900000	chr12	4800000	4900000	-0.01250901556	0.01348240399	chr12	4816544	4818544	Sf3b6	0.0427829080952233	0.662082116464435	2	2	2	1	153	132	0	-1.5	-1.15789473684211	+	2000	PROMOTER	BtoA
chr12	4900000	5000000	-0.01250901556	0.01348240399	0.02599141955	chr12 4900000 5000000	chr12	4900000	5000000	-0.01250901556	0.01348240399	chr12	4906705	4908705	Ubxn2a	-0.241134000263563	9.73926995272901e-05	1	2	4	3	2366	1920	1.5	-1.25	-1.23217074440396	+	2000	PROMOTER	BtoA
chr12	4900000	5000000	-0.01250901556	0.01348240399	0.02599141955	chr12 4900000 5000000	chr12	4900000	5000000	-0.01250901556	0.01348240399	chr12	4916353	4918353	Atad2b	0.38605992784371	6.21252332865071e-09	1	3	0	3	425	383	2	4	-1.109375	+	2000	PROMOTER	BtoA
chr12	8300000	8400000	-0.01309065044	0.0121843153	0.02527496574	chr12 8300000 8400000	chr12	8300000	8400000	-0.01309065044	0.0121843153	chr12	8300954	8302954	Gdf7	-0.895492277215196	0.747643868648258	2	3	2	2	16	17	1.33333333333333	0	1.05882352941176	+	2000	PROMOTER	BtoA
chr12	8300000	8400000	-0.01309065044	0.0121843153	0.02527496574	chr12 8300000 8400000	chr12	8300000	8400000	-0.01309065044	0.0121843153	chr12	8312432	8314432	Hs1bp3	0.166162358901838	0.0131349212230948	3	3	3	5	135	109	0	1.5	-1.23636363636364	+	2000	PROMOTER	BtoA
chr12	8300000	8400000	-0.01309065044	0.0121843153	0.02527496574	chr12 8300000 8400000	chr12	8300000	8400000	-0.01309065044	0.0121843153	chr12	8377800	8380400	Hs1bp3	0.166162358901838	0.0131349212230948	5	3	8	3	49	72	-1.66666666666667	-2.66666666666667	1.46938775510204	+	2600	ENHANCER	BtoA
chr12	8300000	8400000	-0.01309065044	0.0121843153	0.02527496574	chr12 8300000 8400000	chr12	8300000	8400000	-0.01309065044	0.0121843153	chr12	8371700	8373700	Hs1bp3	0.166162358901838	0.0131349212230948	7	2	3	3	19	22	-3.5	0	1.15789473684211	+	2000	ENHANCER	BtoA
chr12	8400000	8500000	-0.01309065044	0.0121843153	0.02527496574	chr12 8400000 8500000	chr12	8400000	8500000	-0.01309065044	0.0121843153	chr12	8400900	8403700	Hs1bp3	0.166162358901838	0.0131349212230948	3	1	2	2	7	17	-3	0	2.42857142857143	+	2800	ENHANCER	BtoA
chr12	8400000	8500000	-0.01309065044	0.0121843153	0.02527496574	chr12 8400000 8500000	chr12	8400000	8500000	-0.01309065044	0.0121843153	chr12	8491400	8493400	Rhob	-0.142060206198916	0.00925935682860947	3	0	4	2	12	22	-Inf	-2	1.83333333333333	+	2000	ENHANCER	BtoA
chr12	8500000	8600000	-0.01309065044	0.0121843153	0.02527496574	chr12 8500000 8600000	chr12	8500000	8600000	-0.01309065044	0.0121843153	chr12	8499009	8501009	Rhob	-0.142060206198916	0.00925935682860947	5	9	3	7	470	680	1.66666666666667	2	1.44585987261146	+	2000	PROMOTER	BtoA
chr12	8500000	8600000	-0.01309065044	0.0121843153	0.02527496574	chr12 8500000 8600000	chr12	8500000	8600000	-0.01309065044	0.0121843153	chr12	8598066	8600066	Slc7a15	0.389856120805198	NA	1	0	0	0	14	27	-2	0	1.86666666666667	+	2000	PROMOTER	BtoA
chr12	8600000	8700000	-0.01309065044	0.0121843153	0.02527496574	chr12 8600000 8700000	chr12	8600000	8700000	-0.01309065044	0.0121843153	chr12	8673134	8675134	Pum2	-0.0362300848351281	0.448490490430171	4	4	3	5	133	108	0	1.5	-1.22935779816514	+	2000	PROMOTER	BtoA
chr12	8700000	8800000	-0.01309065044	0.0121843153	0.02527496574	chr12 8700000 8800000	chr12	8700000	8800000	-0.01309065044	0.0121843153	chr12	8770323	8772323	Sdc1	-0.217637233279122	6.72983381487671e-11	3	5	0	3	254	164	1.5	4	-1.54545454545455	+	2000	PROMOTER	BtoA
chr12	8700000	8800000	-0.01309065044	0.0121843153	0.02527496574	chr12 8700000 8800000	chr12	8700000	8800000	-0.01309065044	0.0121843153	chr12	8797200	8800400	Sdc1	-0.217637233279122	6.72983381487671e-11	7	5	2	5	35	30	-1.4	2.5	-1.16666666666667	+	3200	ENHANCER	BtoA
chr12	8800000	8900000	-0.01309065044	0.0121843153	0.02527496574	chr12 8800000 8900000	chr12	8800000	8900000	-0.01309065044	0.0121843153	chr12	8803000	8805400	Sdc1	-0.217637233279122	6.72983381487671e-11	0	5	3	3	42	162	Inf	0	3.85714285714286	+	2400	ENHANCER	BtoA
chr12	8800000	8900000	-0.01309065044	0.0121843153	0.02527496574	chr12 8800000 8900000	chr12	8800000	8900000	-0.01309065044	0.0121843153	chr12	8828400	8830400	Sdc1	-0.217637233279122	6.72983381487671e-11	2	1	2	3	27	23	-2	1.5	-1.17391304347826	+	2000	ENHANCER	BtoA
chr12	8800000	8900000	-0.01309065044	0.0121843153	0.02527496574	chr12 8800000 8900000	chr12	8800000	8900000	-0.01309065044	0.0121843153	chr12	8824400	8826400	Sdc1	-0.217637233279122	6.72983381487671e-11	2	1	2	1	27	23	-2	-2	-1.17391304347826	+	2000	ENHANCER	BtoA
chr12	8800000	8900000	-0.01309065044	0.0121843153	0.02527496574	chr12 8800000 8900000	chr12	8800000	8900000	-0.01309065044	0.0121843153	chr12	8855200	8857800	Laptm4a	0.200992740546836	2.34283228839516e-08	6	6	1	3	44	36	0	3	-1.22222222222222	+	2600	ENHANCER	BtoA
chr12	8800000	8900000	-0.01309065044	0.0121843153	0.02527496574	chr12 8800000 8900000	chr12	8800000	8900000	-0.01309065044	0.0121843153	chr12	8845600	8848800	Laptm4a	0.200992740546836	2.34283228839516e-08	3	4	4	3	44	53	1.33333333333333	-1.33333333333333	1.20454545454545	+	3200	ENHANCER	BtoA
chr12	8900000	9000000	-0.01309065044	0.0121843153	0.02527496574	chr12 8900000 9000000	chr12	8900000	9000000	-0.01309065044	0.0121843153	chr12	8899200	8901600	Laptm4a	0.200992740546836	2.34283228839516e-08	2	1	2	1	40	58	-2	-2	1.45	+	2400	ENHANCER	BtoA
chr12	8900000	9000000	-0.01309065044	0.0121843153	0.02527496574	chr12 8900000 9000000	chr12	8900000	9000000	-0.01309065044	0.0121843153	chr12	8920664	8922664	Laptm4a	0.200992740546836	2.34283228839516e-08	3	0	3	3	854	1283	-4	0	1.50175438596491	+	2000	PROMOTER	BtoA
chr12	8900000	9000000	-0.01309065044	0.0121843153	0.02527496574	chr12 8900000 9000000	chr12	8900000	9000000	-0.01309065044	0.0121843153	chr12	8946929	8948929	Matn3	-0.431553100445828	0.0539845622672101	2	4	1	1	79	81	1.66666666666667	0	1.025	+	2000	PROMOTER	BtoA
chr12	8900000	9000000	-0.01309065044	0.0121843153	0.02527496574	chr12 8900000 9000000	chr12	8900000	9000000	-0.01309065044	0.0121843153	chr12	8972892	8974892	Wdr35	-0.398285935483719	3.33904312080824e-14	3	0	3	1	66	40	-4	-2	-1.63414634146341	+	2000	PROMOTER	BtoA
chr12	9000000	9100000	-0.01309065044	0.0121843153	0.02527496574	chr12 9000000 9100000	chr12	9000000	9100000	-0.01309065044	0.0121843153	chr12	9028997	9030997	Ttc32	-0.322383182202102	0.0805860824156302	3	3	1	1	331	613	0	0	1.84939759036145	+	2000	PROMOTER	BtoA
chr12	9200000	9300000	-0.01309065044	0.0121843153	0.02527496574	chr12 9200000 9300000	chr12	9200000	9300000	-0.01309065044	0.0121843153	chr12	9237200	9239200	Ttc32	-0.322383182202102	0.0805860824156302	5	1	5	3	10	23	-5	-1.66666666666667	2.3	+	2000	ENHANCER	BtoA
chr12	9300000	9400000	-0.01309065044	0.0121843153	0.02527496574	chr12 9300000 9400000	chr12	9300000	9400000	-0.01309065044	0.0121843153	chr12	9338400	9342400	Osr1	-1.53988928118939	1.37526015809797e-149	7	1	1	4	54	89	-7	4	1.64814814814815	+	4000	ENHANCER	BtoA
chr12	9500000	9600000	-0.01309065044	0.0121843153	0.02527496574	chr12 9500000 9600000	chr12	9500000	9600000	-0.01309065044	0.0121843153	chr12	9569116	9571116	Osr1	-1.53988928118939	1.37526015809797e-149	0	3	1	5	37	27	4	3	-1.35714285714286	+	2000	PROMOTER	BtoA
chr12	9700000	9800000	-0.01309065044	0.0121843153	0.02527496574	chr12 9700000 9800000	chr12	9700000	9800000	-0.01309065044	0.0121843153	chr12	9750900	9752900	Osr1	-1.53988928118939	1.37526015809797e-149	1	2	2	2	5	48	2	0	9.6	+	2000	ENHANCER	BtoA
chr12	9900000	10000000	-0.01309065044	0.0121843153	0.02527496574	chr12 9900000 10000000	chr12	9900000	10000000	-0.01309065044	0.0121843153	chr12	9978000	9980000	Nt5c1b	-1.07701487562337	0.309307829469486	1	1	0	2	86	79	0	Inf	-1.08860759493671	+	2000	ENHANCER	BtoA
chr12	9900000	10000000	-0.01309065044	0.0121843153	0.02527496574	chr12 9900000 10000000	chr12	9900000	10000000	-0.01309065044	0.0121843153	chr12	9996200	9998200	Nt5c1b	-1.07701487562337	0.309307829469486	3	2	3	1	68	76	-1.5	-3	1.11764705882353	+	2000	ENHANCER	BtoA
chr12	10300000	10400000	-0.01309065044	0.0121843153	0.02527496574	chr12 10300000 10400000	chr12	10300000	10400000	-0.01309065044	0.0121843153	chr12	10368973	10370973	Nt5c1b	-1.07701487562337	0.309307829469486	6	0	2	2	17	11	-7	0	-1.5	+	2000	PROMOTER	BtoA
chr12	10300000	10400000	-0.01309065044	0.0121843153	0.02527496574	chr12 10300000 10400000	chr12	10300000	10400000	-0.01309065044	0.0121843153	chr12	10389772	10391772	Rdh14	0.237636527686961	0.00603225950061905	2	4	3	1	335	412	1.66666666666667	-2	1.22916666666667	+	2000	PROMOTER	BtoA
chr12	15600000	15700000	-0.00777197014	0.01034584463	0.01811781477	chr12 15600000 15700000	chr12	15600000	15700000	-0.00777197014	0.01034584463	chr12	15602900	15604900	Mir6387	1.83492847526347	NA	2	0	1	4	72	31	-Inf	4	-2.32258064516129	+	2000	ENHANCER	BtoA
chr12	15800000	15900000	-0.00777197014	0.01034584463	0.01811781477	chr12 15800000 15900000	chr12	15800000	15900000	-0.00777197014	0.01034584463	chr12	15800101	15802101	Mir6387	1.83492847526347	NA	4	3	1	1	36	32	-1.25	0	-1.12121212121212	+	2000	PROMOTER	BtoA
chr12	15800000	15900000	-0.00777197014	0.01034584463	0.01811781477	chr12 15800000 15900000	chr12	15800000	15900000	-0.00777197014	0.01034584463	chr12	15815922	15817922	Trib2	-0.328685940391298	1.03889257721791e-22	1	5	2	0	420	623	3	-3	1.48218527315914	+	2000	PROMOTER	BtoA
chr12	16000000	16100000	-0.00777197014	0.01034584463	0.01811781477	chr12 16000000 16100000	chr12	16000000	16100000	-0.00777197014	0.01034584463	chr12	16045400	16047400	Trib2	-0.328685940391298	1.03889257721791e-22	4	2	4	4	34	43	-2	0	1.26470588235294	+	2000	ENHANCER	BtoA
chr12	16300000	16400000	-0.00777197014	0.01034584463	0.01811781477	chr12 16300000 16400000	chr12	16300000	16400000	-0.00777197014	0.01034584463	chr12	16319500	16322100	Lpin1	0.937488654723709	8.00640376580719e-67	3	2	0	3	33	28	-1.5	Inf	-1.17857142857143	+	2600	ENHANCER	BtoA
chr12	16300000	16400000	-0.00777197014	0.01034584463	0.01811781477	chr12 16300000 16400000	chr12	16300000	16400000	-0.00777197014	0.01034584463	chr12	16391100	16393100	Lpin1	0.937488654723709	8.00640376580719e-67	5	0	3	1	28	20	-Inf	-3	-1.4	+	2000	ENHANCER	BtoA
chr12	16600000	16700000	-0.00777197014	0.01034584463	0.01811781477	chr12 16600000 16700000	chr12	16600000	16700000	-0.00777197014	0.01034584463	chr12	16645966	16647966	Lpin1	0.937488654723709	8.00640376580719e-67	4	2	3	2	25	18	-1.66666666666667	-1.33333333333333	-1.36842105263158	+	2000	PROMOTER	BtoA
chr12	16800000	16900000	-0.00777197014	0.01034584463	0.01811781477	chr12 16800000 16900000	chr12	16800000	16900000	-0.00777197014	0.01034584463	chr12	16893895	16895895	Rock2	-0.113505062403116	0.00373747247368635	2	7	1	5	410	401	2.66666666666667	3	-1.02238805970149	+	2000	PROMOTER	BtoA
chr12	16800000	16900000	-0.00777197014	0.01034584463	0.01811781477	chr12 16800000 16900000	chr12	16800000	16900000	-0.00777197014	0.01034584463	chr12	16873200	16876200	Rock2	-0.113505062403116	0.00373747247368635	3	3	2	5	71	66	0	2.5	-1.07575757575758	+	3000	ENHANCER	BtoA
chr12	16800000	16900000	-0.00777197014	0.01034584463	0.01811781477	chr12 16800000 16900000	chr12	16800000	16900000	-0.00777197014	0.01034584463	chr12	16809963	16811963	E2f6	-0.909046064128219	1.22333802641271e-43	2	1	1	0	107	89	-1.5	-2	-1.2	+	2000	PROMOTER	BtoA
chr12	17000000	17100000	-0.00777197014	0.01034584463	0.01811781477	chr12 17000000 17100000	chr12	17000000	17100000	-0.00777197014	0.01034584463	chr12	16999408	17001408	Pqlc3	0.607655667913384	3.28666057489306e-30	1	2	1	3	477	884	1.5	2	1.85146443514644	+	2000	PROMOTER	BtoA
chr12	17100000	17200000	-0.00777197014	0.01034584463	0.01811781477	chr12 17100000 17200000	chr12	17100000	17200000	-0.00777197014	0.01034584463	chr12	17175888	17177888	Kcnf1	3.38888461690111	3.35046944841872e-53	4	1	3	1	33	27	-2.5	-2	-1.21428571428571	+	2000	PROMOTER	BtoA
chr12	17200000	17300000	-0.00777197014	0.01034584463	0.01811781477	chr12 17200000 17300000	chr12	17200000	17300000	-0.00777197014	0.01034584463	chr12	17265545	17267545	Pdia6	-0.299624744528074	5.37518523105653e-20	2	2	2	3	179	160	0	1.33333333333333	-1.11801242236025	+	2000	PROMOTER	BtoA
chr12	17300000	17400000	-0.00777197014	0.01034584463	0.01811781477	chr12 17300000 17400000	chr12	17300000	17400000	-0.00777197014	0.01034584463	chr12	17328359	17330359	Atp6v1c2	-0.861406270263707	NA	6	1	3	2	13	16	-3.5	-1.33333333333333	1.21428571428571	+	2000	PROMOTER	BtoA
chr12	17300000	17400000	-0.00777197014	0.01034584463	0.01811781477	chr12 17300000 17400000	chr12	17300000	17400000	-0.00777197014	0.01034584463	chr12	17347458	17349458	Nol10	-0.346076629487535	2.31891472644259e-09	2	2	1	1	94	70	0	0	-1.33802816901408	+	2000	PROMOTER	BtoA
chr12	17500000	17600000	-0.00777197014	0.01034584463	0.01811781477	chr12 17500000 17600000	chr12	17500000	17600000	-0.00777197014	0.01034584463	chr12	17543794	17545794	Odc1	-0.526178184685148	6.50909616659623e-37	2	3	2	3	292	330	1.33333333333333	1.33333333333333	1.12969283276451	+	2000	PROMOTER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31217100	31220600	Lamb1	-2.07443083457203	3.38744399897649e-296	4	4	1	4	137	135	0	4	-1.01481481481481	+	3500	ENHANCER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31221900	31223900	Lamb1	-2.07443083457203	3.38744399897649e-296	6	3	0	1	49	8	-2	Inf	-6.125	+	2000	ENHANCER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31236000	31238000	Lamb1	-2.07443083457203	3.38744399897649e-296	2	1	4	0	15	23	-2	-Inf	1.53333333333333	+	2000	ENHANCER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31245700	31249700	Lamb1	-2.07443083457203	3.38744399897649e-296	9	2	1	5	40	34	-4.5	5	-1.17647058823529	+	4000	ENHANCER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31251600	31253600	Lamb1	-2.07443083457203	3.38744399897649e-296	2	0	1	0	4	15	-Inf	-Inf	3.75	+	2000	ENHANCER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31255181	31257181	Lamb1	-2.07443083457203	3.38744399897649e-296	5	0	2	3	15	19	-Inf	1.5	1.26666666666667	+	2000	ENHANCER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31264234	31266234	Lamb1	-2.07443083457203	3.38744399897649e-296	1	4	2	2	96	42	2.5	0	-2.25581395348837	+	2000	PROMOTER	BtoA
chr12	31200000	31300000	-0.007850396736	0.007380844268	0.015231241004	chr12 31200000 31300000	chr12	31200000	31300000	-0.007850396736	0.007380844268	chr12	31227900	31229900	Lamb1	-2.07443083457203	3.38744399897649e-296	4	0	0	1	22	7	-Inf	Inf	-3.14285714285714	+	2000	ENHANCER	BtoA
chr12	31300000	31400000	-0.007850396736	0.007380844268	0.015231241004	chr12 31300000 31400000	chr12	31300000	31400000	-0.007850396736	0.007380844268	chr12	31350453	31352453	Dld	0.264662227345461	1.43041071327232e-12	0	1	3	1	156	103	2	-2	-1.50961538461538	+	2000	PROMOTER	BtoA
chr12	31300000	31400000	-0.007850396736	0.007380844268	0.015231241004	chr12 31300000 31400000	chr12	31300000	31400000	-0.007850396736	0.007380844268	chr12	31389871	31391871	Slc26a3	0.389822341357282	NA	5	0	0	3	18	14	-6	4	-1.26666666666667	+	2000	PROMOTER	BtoA
chr12	31400000	31500000	-0.007850396736	0.007380844268	0.015231241004	chr12 31400000 31500000	chr12	31400000	31500000	-0.007850396736	0.007380844268	chr12	31498616	31500616	Cbll1	-0.0877414418611646	0.381562192881292	2	1	0	6	423	365	-1.5	7	-1.15846994535519	+	2000	PROMOTER	BtoA
chr12	31500000	31600000	-0.007850396736	0.007380844268	0.015231241004	chr12 31500000 31600000	chr12	31500000	31600000	-0.007850396736	0.007380844268	chr12	31558969	31560969	Slc26a4	NA	NA	1	3	2	3	13	22	2	1.33333333333333	1.64285714285714	+	2000	PROMOTER	BtoA
chr12	31600000	31700000	-0.007850396736	0.007380844268	0.015231241004	chr12 31600000 31700000	chr12	31600000	31700000	-0.007850396736	0.007380844268	chr12	31633658	31635658	Bcap29	-0.625325413807389	2.82821395512933e-15	3	4	3	0	111	68	1.25	-4	-1.6231884057971	+	2000	PROMOTER	BtoA
